Order_ID,Order_Date,Customer_ID,Customer_Segment,Age,Gender,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Method,Delivery_Days,Order_Status,Customer_Rating,Cost,Revenue,Profit
ORD-51097,2023-01-19 11:00:00,UID-128,Premium,57,Female,South,PRD-TEC-68,Wireless Charger,Tech Accessories,5,35,0.31,0.0,Credit Card,3,Delivered,3.6,15,120.75,45.75
ORD-51098,2023-12-31 13:00:00,UID-182,Standard,37,Male,South,PRD-HOM-16,Vacuum Cleaner,Home & Garden,1,200,0.07,0.0,Credit Card,3,Delivered,4.3,100,186.0,86.0
ORD-51099,2023-11-26 08:00:00,UID-225,Occasional,37,Male,North,PRD-SPO-56,Resistance Bands,Sports,3,15,0.0,12.77,PayPal,1,Delivered,4.0,5,45.0,17.23
ORD-51100,2023-05-16 01:00:00,UID-127,Standard,55,Male,North,PRD-TEC-92,Smart Watch,Tech Accessories,3,150,0.09,0.0,PayPal,1,Delivered,4.9,75,409.5,184.5
ORD-51101,2023-01-06 16:00:00,UID-995,Occasional,25,Female,West,PRD-HOM-49,Bed Sheets,Home & Garden,2,50,0.05,11.57,PayPal,5,Delivered,3.5,20,95.0,43.43
ORD-51102,2023-09-11 17:00:00,UID-944,Occasional,46,Male,North,PRD-HOM-31,Indoor Plant,Home & Garden,1,25,0.0,22.26,Bank Transfer,8,Delivered,2.7,10,25.0,-7.26
ORD-51103,2023-04-19 21:00:00,UID-613,Standard,25,Male,West,PRD-SPO-12,Dumbbells,Sports,4,40,0.11,0.0,Crypto,11,Delivered,3.7,20,142.4,62.4
ORD-51104,2023-08-21 12:00:00,UID-156,Standard,30,Male,North,PRD-HOM-46,Indoor Plant,Home & Garden,2,25,0.11,7.98,Credit Card,2,Delivered,4.3,10,44.5,16.52
ORD-51105,2023-04-06 07:00:00,UID-114,Occasional,27,Female,East,PRD-BEA-73,Perfume,Beauty,1,80,0.0,13.88,Credit Card,12,Delivered,3.7,25,80.0,41.12
ORD-51106,2023-01-30 02:00:00,UID-898,Standard,24,Male,East,PRD-TEC-11,Bluetooth Speaker,Tech Accessories,4,60,0.06,0.0,Crypto,2,Delivered,3.5,30,225.6,105.6
ORD-51107,2023-06-26 15:00:00,UID-456,Standard,50,Male,South,PRD-TEC-70,Bluetooth Speaker,Tech Accessories,4,60,0.32,0.0,Crypto,14,Returned,1.0,30,163.2,43.2
ORD-51108,2023-06-22 21:00:00,UID-309,Premium,66,Female,East,PRD-HOM-53,Vacuum Cleaner,Home & Garden,2,200,0.12,0.0,PayPal,4,Delivered,4.6,100,352.0,152.0
ORD-51109,2023-01-12 11:00:00,UID-115,Occasional,56,Female,East,PRD-HOM-74,Table Lamp,Home & Garden,2,45,0.03,7.37,PayPal,7,Delivered,3.9,20,87.3,39.93
ORD-51110,2023-06-10 14:00:00,UID-935,Premium,21,Male,North,PRD-TEC-39,Wireless Charger,Tech Accessories,4,35,0.15,0.0,PayPal,7,Delivered,4.6,15,119.0,59.0
ORD-51111,2023-06-30 15:00:00,UID-484,Occasional,62,Male,North,PRD-BEA-20,Makeup Set,Beauty,4,40,0.0,0.0,Credit Card,11,Delivered,2.7,12,160.0,112.0
ORD-51112,2023-08-06 22:00:00,UID-877,Occasional,36,Female,North,PRD-HOM-45,Vacuum Cleaner,Home & Garden,4,200,0.0,0.0,Credit Card,9,Delivered,3.3,100,800.0,400.0
ORD-51113,2023-06-30 00:00:00,UID-163,Standard,24,Female,North,PRD-BEA-82,Perfume,Beauty,4,80,0.13,0.0,Crypto,2,Delivered,4.3,25,278.4,178.4
ORD-51114,2023-03-24 05:00:00,UID-939,Standard,63,Male,East,PRD-TEC-48,Phone Case,Tech Accessories,1,20,0.06,17.46,PayPal,4,Delivered,4.9,5,18.8,-3.66
ORD-51115,2023-03-01 11:00:00,UID-795,Standard,21,Male,East,PRD-SPO-17,Dumbbells,Sports,4,40,0.06,0.0,Crypto,1,Delivered,4.8,20,150.4,70.4
ORD-51116,2023-09-07 01:00:00,UID-257,Premium,55,Male,West,PRD-BEA-25,Face Serum,Beauty,3,30,0.21,12.18,PayPal,7,Shipped,4.3,8,71.1,34.92
ORD-51117,2023-05-31 22:00:00,UID-714,Standard,27,Male,North,PRD-HOM-20,Table Lamp,Home & Garden,4,45,0.1,0.0,Credit Card,11,Delivered,3.4,20,162.0,82.0
ORD-51118,2023-06-21 15:00:00,UID-282,Standard,43,Female,West,PRD-TEC-43,Phone Case,Tech Accessories,3,20,0.08,14.98,Credit Card,12,Delivered,3.4,5,55.2,25.22
ORD-51119,2023-12-19 02:00:00,UID-224,Standard,33,Female,West,PRD-SPO-18,Resistance Bands,Sports,1,15,0.13,19.65,Bank Transfer,12,Returned,2.3,5,13.05,-11.6
ORD-51120,2023-08-27 12:00:00,UID-680,Premium,57,Female,West,PRD-BEA-77,Perfume,Beauty,5,80,0.24,0.0,Credit Card,6,Delivered,4.7,25,304.0,179.0
ORD-51121,2023-01-29 05:00:00,UID-257,Occasional,66,Female,North,PRD-SPO-18,Treadmill,Sports,2,500,0.08,0.0,PayPal,4,Delivered,4.4,300,920.0,320.0
ORD-51122,2023-11-05 21:00:00,UID-180,Occasional,54,Male,South,PRD-HOM-88,Vacuum Cleaner,Home & Garden,2,200,0.28,0.0,PayPal,9,Delivered,3.4,100,288.0,88.0
ORD-51123,2023-11-12 17:00:00,UID-930,Occasional,19,Female,West,PRD-TEC-26,Bluetooth Speaker,Tech Accessories,2,60,0.0,0.0,Credit Card,11,Delivered,4.0,30,120.0,60.0
ORD-51124,2023-12-23 13:00:00,UID-930,Standard,68,Male,East,PRD-SPO-25,Dumbbells,Sports,1,40,0.12,8.33,Credit Card,3,Returned,1.1,20,35.2,6.87
ORD-51125,2023-08-14 07:00:00,UID-367,Occasional,43,Male,West,PRD-BEA-60,Makeup Set,Beauty,3,40,0.0,0.0,Credit Card,10,Returned,1.0,12,120.0,84.0
ORD-51126,2023-04-22 02:00:00,UID-144,Standard,21,Male,West,PRD-SPO-27,Treadmill,Sports,4,500,0.07,0.0,Credit Card,7,Returned,2.4,300,1860.0,660.0
ORD-51127,2023-09-26 05:00:00,UID-936,Occasional,52,Male,South,PRD-TEC-89,Smart Watch,Tech Accessories,1,150,0.0,0.0,Credit Card,5,Delivered,3.8,75,150.0,75.0
ORD-51128,2023-10-29 23:00:00,UID-854,Standard,53,Female,South,PRD-TEC-36,Bluetooth Speaker,Tech Accessories,4,60,0.12,0.0,Bank Transfer,5,Delivered,4.2,30,211.2,91.2
ORD-51129,2023-11-23 08:00:00,UID-837,Standard,54,Male,South,PRD-BEA-81,Perfume,Beauty,2,80,0.11,0.0,Credit Card,5,Delivered,3.9,25,142.4,92.4
ORD-51130,2023-03-02 10:00:00,UID-379,Standard,40,Male,West,PRD-BEA-29,Makeup Set,Beauty,2,40,0.08,10.29,Bank Transfer,5,Delivered,3.8,12,73.6,39.31
ORD-51131,2023-06-18 03:00:00,UID-860,Occasional,54,Female,East,PRD-SPO-51,Yoga Mat,Sports,4,25,0.0,17.55,Credit Card,1,Delivered,4.1,10,100.0,42.45
ORD-51132,2023-06-02 00:00:00,UID-888,Occasional,27,Female,West,PRD-HOM-15,Bed Sheets,Home & Garden,2,50,0.05,24.84,PayPal,13,Delivered,3.5,20,95.0,30.16
ORD-51133,2023-04-26 05:00:00,UID-688,Occasional,64,Female,West,PRD-HOM-92,Vacuum Cleaner,Home & Garden,2,200,0.1,0.0,Bank Transfer,5,Returned,2.4,100,360.0,160.0
ORD-51134,2023-07-14 23:00:00,UID-332,Occasional,64,Female,East,PRD-HOM-57,Indoor Plant,Home & Garden,2,25,0.0,5.15,Credit Card,11,Delivered,2.8,10,50.0,24.85
ORD-51135,2023-11-03 06:00:00,UID-526,Occasional,37,Female,North,PRD-TEC-22,Bluetooth Speaker,Tech Accessories,4,60,0.0,0.0,Credit Card,1,Shipped,3.8,30,240.0,120.0
ORD-51136,2023-12-25 11:00:00,UID-723,Occasional,65,Male,South,PRD-BEA-60,Makeup Set,Beauty,4,40,0.0,0.0,Credit Card,6,Delivered,3.5,12,160.0,112.0
ORD-51137,2023-12-07 20:00:00,UID-889,Standard,67,Female,North,PRD-BEA-52,Perfume,Beauty,1,80,0.12,20.56,Credit Card,3,Delivered,4.0,25,70.4,24.84
ORD-51138,2023-11-29 20:00:00,UID-272,Premium,53,Male,South,PRD-HOM-88,Bed Sheets,Home & Garden,3,50,0.32,0.0,PayPal,10,Shipped,3.2,20,102.0,42.0
ORD-51139,2023-04-09 04:00:00,UID-559,Occasional,55,Female,North,PRD-SPO-43,Resistance Bands,Sports,4,15,0.0,14.42,PayPal,14,Delivered,3.0,5,60.0,25.58
ORD-51140,2023-04-14 19:00:00,UID-309,Occasional,49,Male,North,PRD-TEC-19,Wireless Charger,Tech Accessories,2,35,0.0,20.29,Credit Card,11,Delivered,3.7,15,70.0,19.71
ORD-51141,2023-09-24 15:00:00,UID-179,Standard,67,Female,South,PRD-HOM-95,Vacuum Cleaner,Home & Garden,3,200,0.14,0.0,Credit Card,1,Delivered,4.6,100,516.0,216.0
ORD-51142,2023-09-04 05:00:00,UID-398,Standard,56,Female,East,PRD-SPO-49,Resistance Bands,Sports,3,15,0.07,15.14,Bank Transfer,7,Delivered,5.0,5,41.85,11.71
ORD-51143,2023-07-01 00:00:00,UID-529,Premium,45,Female,West,PRD-BEA-66,Perfume,Beauty,7,80,0.21,0.0,PayPal,6,Delivered,3.9,25,442.4,267.4
ORD-51144,2023-01-29 05:00:00,UID-975,Standard,62,Female,East,PRD-HOM-90,Vacuum Cleaner,Home & Garden,3,200,0.13,0.0,Bank Transfer,2,Delivered,4.2,100,522.0,222.0
ORD-51145,2023-04-21 11:00:00,UID-264,Premium,30,Female,North,PRD-TEC-60,Phone Case,Tech Accessories,6,20,0.13,0.0,Credit Card,12,Delivered,3.0,5,104.4,74.4
ORD-51146,2023-11-20 13:00:00,UID-769,Premium,34,Male,North,PRD-BEA-79,Makeup Set,Beauty,4,40,0.2,0.0,Credit Card,14,Delivered,2.9,12,128.0,80.0
ORD-51147,2023-09-01 09:00:00,UID-587,Standard,54,Female,West,PRD-BEA-56,Perfume,Beauty,3,80,0.14,0.0,PayPal,12,Delivered,3.3,25,206.4,131.4
ORD-51148,2023-05-11 17:00:00,UID-574,Premium,24,Female,East,PRD-SPO-39,Treadmill,Sports,5,500,0.18,0.0,Credit Card,10,Returned,2.3,300,2050.0,550.0
ORD-51149,2023-01-21 13:00:00,UID-877,Occasional,21,Female,North,PRD-BEA-31,Makeup Set,Beauty,4,40,0.02,0.0,PayPal,6,Shipped,3.9,12,156.8,108.8
ORD-51150,2023-02-18 04:00:00,UID-521,Standard,67,Male,East,PRD-SPO-24,Dumbbells,Sports,2,40,0.07,14.14,Credit Card,2,Delivered,4.4,20,74.4,20.26
ORD-51151,2023-11-13 00:00:00,UID-314,Occasional,66,Male,North,PRD-SPO-37,Resistance Bands,Sports,4,15,0.0,7.72,Credit Card,10,Delivered,2.6,5,60.0,32.28
ORD-51152,2023-12-03 03:00:00,UID-457,Standard,51,Female,North,PRD-BEA-27,Perfume,Beauty,3,80,0.07,0.0,Credit Card,8,Delivered,3.6,25,223.2,148.2
ORD-51153,2023-02-08 05:00:00,UID-564,Standard,20,Female,East,PRD-SPO-90,Yoga Mat,Sports,1,25,0.09,21.38,Bank Transfer,13,Delivered,4.2,10,22.75,-8.63
ORD-51154,2023-06-10 02:00:00,UID-289,Premium,51,Female,North,PRD-SPO-63,Yoga Mat,Sports,5,25,0.12,0.0,Credit Card,5,Delivered,3.8,10,110.0,60.0
ORD-51155,2023-07-10 16:00:00,UID-573,Standard,30,Female,East,PRD-SPO-26,Resistance Bands,Sports,2,15,0.08,5.82,Credit Card,6,Delivered,3.8,5,27.6,11.78
ORD-51156,2023-04-27 11:00:00,UID-551,Standard,67,Female,West,PRD-BEA-96,Makeup Set,Beauty,3,40,0.14,0.0,Bank Transfer,8,Delivered,4.0,12,103.2,67.2
ORD-51157,2023-04-26 20:00:00,UID-427,Standard,20,Male,South,PRD-SPO-34,Treadmill,Sports,3,500,0.29,0.0,Credit Card,2,Shipped,4.5,300,1065.0,165.0
ORD-51158,2023-09-07 04:00:00,UID-133,Standard,53,Male,South,PRD-HOM-98,Bed Sheets,Home & Garden,3,50,0.1,0.0,Credit Card,13,Delivered,3.7,20,135.0,75.0
ORD-51159,2023-06-09 04:00:00,UID-824,Standard,67,Female,North,PRD-HOM-11,Table Lamp,Home & Garden,3,45,0.06,0.0,PayPal,3,Delivered,4.7,20,126.9,66.9
ORD-51160,2023-11-26 09:00:00,UID-246,Premium,20,Male,North,PRD-HOM-14,Bed Sheets,Home & Garden,5,50,0.21,0.0,Credit Card,5,Delivered,4.8,20,197.5,97.5
ORD-51161,2023-08-22 02:00:00,UID-750,Standard,49,Male,West,PRD-SPO-97,Yoga Mat,Sports,2,25,0.06,12.89,Credit Card,9,Shipped,3.4,10,47.0,14.11
ORD-51162,2023-06-21 12:00:00,UID-732,Standard,31,Male,North,PRD-HOM-59,Table Lamp,Home & Garden,2,45,0.12,16.84,PayPal,4,Delivered,3.5,20,79.2,22.36
ORD-51163,2023-09-03 20:00:00,UID-592,Standard,67,Female,East,PRD-TEC-99,Wireless Charger,Tech Accessories,4,35,0.12,0.0,Credit Card,8,Delivered,3.3,15,123.2,63.2
ORD-51164,2023-06-10 23:00:00,UID-933,Standard,47,Female,South,PRD-HOM-53,Vacuum Cleaner,Home & Garden,2,200,0.09,0.0,Credit Card,2,Delivered,4.8,100,364.0,164.0
ORD-51165,2023-07-07 08:00:00,UID-760,Occasional,57,Male,North,PRD-BEA-99,Perfume,Beauty,2,80,0.0,0.0,PayPal,3,Delivered,3.5,25,160.0,110.0
ORD-51166,2023-02-04 13:00:00,UID-194,Premium,62,Female,North,PRD-SPO-54,Dumbbells,Sports,5,40,0.2,0.0,PayPal,13,Delivered,2.7,20,160.0,60.0
ORD-51167,2023-08-16 19:00:00,UID-593,Premium,34,Female,North,PRD-SPO-39,Treadmill,Sports,5,500,0.19,0.0,Credit Card,10,Delivered,4.2,300,2025.0,525.0
ORD-51168,2023-12-23 04:00:00,UID-138,Standard,26,Female,West,PRD-SPO-92,Treadmill,Sports,2,500,0.08,0.0,Credit Card,11,Delivered,3.5,300,920.0,320.0
ORD-51169,2023-12-03 06:00:00,UID-543,Premium,66,Female,West,PRD-HOM-64,Indoor Plant,Home & Garden,6,25,0.17,0.0,Credit Card,7,Delivered,4.4,10,124.5,64.5
ORD-51170,2023-09-27 13:00:00,UID-520,Standard,27,Male,North,PRD-HOM-76,Vacuum Cleaner,Home & Garden,4,200,0.11,0.0,PayPal,12,Delivered,2.2,100,712.0,312.0
ORD-51171,2023-04-22 17:00:00,UID-795,Standard,41,Male,East,PRD-BEA-11,Makeup Set,Beauty,1,40,0.13,11.23,Credit Card,10,Delivered,3.1,12,34.8,11.57
ORD-51172,2023-02-06 01:00:00,UID-599,Standard,55,Female,North,PRD-TEC-42,Smart Watch,Tech Accessories,4,150,0.11,0.0,Bank Transfer,3,Delivered,4.2,75,534.0,234.0
ORD-51173,2023-10-09 15:00:00,UID-789,Premium,69,Female,West,PRD-HOM-55,Vacuum Cleaner,Home & Garden,5,200,0.14,0.0,Credit Card,10,Returned,2.4,100,860.0,360.0
ORD-51174,2023-07-21 07:00:00,UID-373,Standard,46,Male,East,PRD-TEC-55,Bluetooth Speaker,Tech Accessories,3,60,0.15,0.0,Bank Transfer,9,Delivered,3.8,30,153.0,63.0
ORD-51175,2023-10-07 22:00:00,UID-920,Occasional,36,Male,West,PRD-BEA-69,Moisturizer,Beauty,2,25,0.04,22.16,Credit Card,6,Delivered,5.0,6,48.0,13.84
ORD-51176,2023-04-16 00:00:00,UID-943,Standard,47,Female,East,PRD-SPO-19,Yoga Mat,Sports,1,25,0.12,9.65,Bank Transfer,12,Delivered,3.2,10,22.0,2.35
ORD-51177,2023-07-05 08:00:00,UID-398,Standard,59,Female,East,PRD-BEA-63,Makeup Set,Beauty,3,40,0.08,0.0,Credit Card,9,Returned,1.8,12,110.4,74.4
ORD-51178,2023-05-04 06:00:00,UID-436,Standard,41,Male,South,PRD-BEA-43,Face Serum,Beauty,4,30,0.27,9.3,PayPal,4,Shipped,4.0,8,87.6,46.3
ORD-51179,2023-05-11 05:00:00,UID-217,Standard,37,Male,West,PRD-HOM-93,Bed Sheets,Home & Garden,1,50,0.15,19.21,PayPal,14,Delivered,3.5,20,42.5,3.29
ORD-51180,2023-05-23 16:00:00,UID-906,Occasional,54,Female,West,PRD-SPO-63,Treadmill,Sports,2,500,0.0,0.0,Credit Card,8,Returned,2.0,300,1000.0,400.0
ORD-51181,2023-05-16 05:00:00,UID-427,Standard,27,Male,West,PRD-TEC-29,Phone Case,Tech Accessories,1,20,0.09,9.13,PayPal,10,Delivered,4.3,5,18.2,4.07
ORD-51182,2023-05-14 19:00:00,UID-163,Standard,37,Male,East,PRD-TEC-41,Wireless Charger,Tech Accessories,3,35,0.14,14.34,Credit Card,8,Delivered,3.9,15,90.3,30.96
ORD-51183,2023-06-16 04:00:00,UID-321,Standard,32,Male,East,PRD-HOM-76,Indoor Plant,Home & Garden,2,25,0.07,13.7,Credit Card,4,Returned,1.4,10,46.5,12.8
ORD-51184,2023-01-07 00:00:00,UID-973,Standard,18,Female,West,PRD-HOM-80,Indoor Plant,Home & Garden,3,25,0.12,10.82,Crypto,9,Delivered,2.7,10,66.0,25.18
ORD-51185,2023-10-09 10:00:00,UID-321,Occasional,49,Male,East,PRD-BEA-94,Face Serum,Beauty,3,30,0.06,13.6,Credit Card,4,Delivered,4.5,8,84.6,47.0
ORD-51186,2023-04-24 16:00:00,UID-846,Occasional,28,Male,West,PRD-TEC-87,Smart Watch,Tech Accessories,3,150,0.1,0.0,Credit Card,10,Delivered,3.3,75,405.0,180.0
ORD-51187,2023-12-04 00:00:00,UID-802,Occasional,69,Male,West,PRD-HOM-41,Vacuum Cleaner,Home & Garden,2,200,0.03,0.0,Credit Card,5,Delivered,4.3,100,388.0,188.0
ORD-51188,2023-11-03 16:00:00,UID-586,Standard,48,Female,East,PRD-SPO-35,Yoga Mat,Sports,4,25,0.11,19.08,Credit Card,1,Shipped,4.2,10,89.0,29.92
ORD-51189,2023-08-22 17:00:00,UID-477,Premium,32,Female,South,PRD-TEC-17,Phone Case,Tech Accessories,4,20,0.35,5.41,Credit Card,9,Delivered,2.6,5,52.0,26.59
ORD-51190,2023-06-05 03:00:00,UID-341,Occasional,59,Female,South,PRD-HOM-81,Bed Sheets,Home & Garden,4,50,0.31,0.0,Credit Card,14,Returned,1.1,20,138.0,58.0
ORD-51191,2023-02-14 06:00:00,UID-230,Occasional,19,Male,East,PRD-BEA-45,Perfume,Beauty,4,80,0.09,0.0,PayPal,7,Delivered,3.7,25,291.2,191.2
ORD-51192,2023-11-07 05:00:00,UID-929,Standard,61,Male,North,PRD-BEA-18,Perfume,Beauty,4,80,0.13,0.0,Credit Card,14,Delivered,4.4,25,278.4,178.4
ORD-51193,2023-06-06 10:00:00,UID-683,Standard,41,Female,North,PRD-SPO-48,Resistance Bands,Sports,1,15,0.06,11.93,Credit Card,6,Delivered,3.6,5,14.1,-2.83
ORD-51194,2023-10-09 04:00:00,UID-489,Occasional,49,Male,West,PRD-SPO-67,Dumbbells,Sports,3,40,0.0,0.0,Credit Card,10,Returned,1.7,20,120.0,60.0
ORD-51195,2023-12-15 16:00:00,UID-117,Standard,40,Male,North,PRD-SPO-62,Treadmill,Sports,1,500,0.07,0.0,PayPal,6,Delivered,4.1,300,465.0,165.0
ORD-51196,2023-07-28 23:00:00,UID-411,Premium,44,Male,South,PRD-TEC-86,Bluetooth Speaker,Tech Accessories,5,60,0.31,0.0,Credit Card,10,Delivered,3.5,30,207.0,57.0
ORD-51197,2023-11-21 17:00:00,UID-443,Standard,37,Female,South,PRD-BEA-91,Makeup Set,Beauty,1,40,0.39,12.63,Crypto,11,Delivered,2.8,12,24.4,-0.23
ORD-51198,2023-07-12 16:00:00,UID-247,Occasional,27,Male,West,PRD-SPO-15,Treadmill,Sports,1,500,0.0,0.0,PayPal,13,Delivered,3.8,300,500.0,200.0
ORD-51199,2023-10-05 07:00:00,UID-731,Occasional,42,Female,North,PRD-BEA-66,Moisturizer,Beauty,4,25,0.0,5.27,PayPal,12,Delivered,2.8,6,100.0,70.73
ORD-51200,2023-10-25 09:00:00,UID-563,Standard,38,Male,West,PRD-SPO-66,Resistance Bands,Sports,4,15,0.14,13.0,PayPal,7,Delivered,3.7,5,51.6,18.6
ORD-51201,2023-07-14 23:00:00,UID-432,Standard,61,Female,North,PRD-TEC-79,Bluetooth Speaker,Tech Accessories,3,60,0.11,0.0,Credit Card,5,Delivered,3.5,30,160.2,70.2
ORD-51202,2023-12-08 07:00:00,UID-342,Standard,49,Female,West,PRD-SPO-75,Treadmill,Sports,3,500,0.15,0.0,Crypto,10,Delivered,3.0,300,1275.0,375.0
ORD-51203,2023-11-09 21:00:00,UID-543,Occasional,56,Male,North,PRD-TEC-96,Smart Watch,Tech Accessories,3,150,0.0,0.0,PayPal,3,Delivered,4.8,75,450.0,225.0
ORD-51204,2023-10-09 18:00:00,UID-873,Occasional,19,Male,East,PRD-HOM-90,Bed Sheets,Home & Garden,1,50,0.0,8.83,Credit Card,7,Delivered,4.5,20,50.0,21.17
ORD-51205,2023-06-09 15:00:00,UID-372,Standard,40,Male,South,PRD-BEA-85,Moisturizer,Beauty,1,25,0.34,17.5,Bank Transfer,11,Delivered,2.2,6,16.5,-7.0
ORD-51206,2023-08-03 03:00:00,UID-726,Standard,50,Female,West,PRD-HOM-33,Vacuum Cleaner,Home & Garden,1,200,0.13,0.0,PayPal,10,Delivered,3.8,100,174.0,74.0
ORD-51207,2023-04-01 01:00:00,UID-738,Standard,23,Female,North,PRD-TEC-85,Wireless Charger,Tech Accessories,1,35,0.07,17.19,Credit Card,1,Delivered,3.9,15,32.55,0.36
ORD-51208,2023-10-28 20:00:00,UID-479,Standard,25,Male,West,PRD-BEA-19,Face Serum,Beauty,3,30,0.07,19.99,Credit Card,11,Delivered,3.5,8,83.7,39.71
ORD-51209,2023-07-25 00:00:00,UID-807,Premium,33,Male,North,PRD-TEC-77,Smart Watch,Tech Accessories,6,150,0.11,0.0,Bank Transfer,12,Shipped,3.0,75,801.0,351.0
ORD-51210,2023-11-18 08:00:00,UID-981,Premium,57,Female,East,PRD-SPO-22,Treadmill,Sports,7,500,0.2,0.0,PayPal,4,Delivered,4.0,300,2800.0,700.0
ORD-51211,2023-01-15 07:00:00,UID-686,Premium,68,Female,North,PRD-SPO-21,Treadmill,Sports,4,500,0.18,0.0,Credit Card,5,Delivered,4.4,300,1640.0,440.0
ORD-51212,2023-04-19 00:00:00,UID-708,Occasional,19,Female,East,PRD-BEA-68,Makeup Set,Beauty,2,40,0.0,8.5,Credit Card,4,Delivered,5.0,12,80.0,47.5
ORD-51213,2023-09-12 21:00:00,UID-911,Occasional,26,Female,South,PRD-HOM-50,Table Lamp,Home & Garden,4,45,0.05,0.0,Credit Card,10,Delivered,4.1,20,171.0,91.0
ORD-51214,2023-10-25 18:00:00,UID-481,Premium,49,Male,South,PRD-BEA-78,Face Serum,Beauty,4,30,0.25,15.61,Credit Card,8,Delivered,3.4,8,90.0,42.39
ORD-51215,2023-08-06 05:00:00,UID-464,Standard,65,Female,East,PRD-BEA-84,Perfume,Beauty,3,80,0.14,0.0,Credit Card,4,Delivered,4.2,25,206.4,131.4
ORD-51216,2023-04-05 15:00:00,UID-345,Standard,35,Female,East,PRD-BEA-41,Makeup Set,Beauty,4,40,0.12,0.0,Credit Card,2,Delivered,4.7,12,140.8,92.8
ORD-51217,2023-12-03 06:00:00,UID-423,Premium,51,Female,East,PRD-BEA-98,Face Serum,Beauty,6,30,0.16,0.0,Credit Card,14,Returned,1.8,8,151.2,103.2
ORD-51218,2023-11-06 10:00:00,UID-494,Occasional,35,Female,South,PRD-TEC-57,Wireless Charger,Tech Accessories,1,35,0.36,20.89,PayPal,8,Delivered,3.8,15,22.4,-13.49
ORD-51219,2023-07-16 06:00:00,UID-745,Premium,63,Male,East,PRD-HOM-31,Table Lamp,Home & Garden,4,45,0.15,0.0,Crypto,13,Delivered,3.3,20,153.0,73.0
ORD-51220,2023-10-06 23:00:00,UID-505,Standard,37,Male,West,PRD-TEC-90,Wireless Charger,Tech Accessories,3,35,0.06,20.44,Credit Card,5,Delivered,3.9,15,98.7,33.26
ORD-51221,2023-04-24 20:00:00,UID-635,Occasional,27,Female,West,PRD-SPO-99,Dumbbells,Sports,2,40,0.0,7.69,Credit Card,14,Delivered,2.9,20,80.0,32.31
ORD-51222,2023-07-16 19:00:00,UID-832,Standard,70,Male,West,PRD-BEA-29,Face Serum,Beauty,3,30,0.09,16.35,Credit Card,5,Returned,2.4,8,81.9,41.55
ORD-51223,2023-03-30 15:00:00,UID-717,Occasional,55,Female,North,PRD-BEA-13,Moisturizer,Beauty,1,25,0.0,7.77,PayPal,4,Delivered,4.2,6,25.0,11.23
ORD-51224,2023-05-18 19:00:00,UID-106,Standard,41,Female,North,PRD-TEC-97,Wireless Charger,Tech Accessories,1,35,0.12,8.14,Credit Card,9,Delivered,3.5,15,30.8,7.66
ORD-51225,2023-07-02 15:00:00,UID-247,Standard,32,Female,East,PRD-TEC-24,Phone Case,Tech Accessories,1,20,0.06,19.18,Credit Card,12,Delivered,3.2,5,18.8,-5.38
ORD-51226,2023-03-12 20:00:00,UID-585,Standard,58,Female,East,PRD-SPO-49,Dumbbells,Sports,4,40,0.08,0.0,Credit Card,2,Delivered,3.8,20,147.2,67.2
ORD-51227,2023-09-22 12:00:00,UID-449,Occasional,19,Male,West,PRD-HOM-11,Bed Sheets,Home & Garden,1,50,0.01,24.38,Credit Card,11,Delivered,2.1,20,49.5,5.12
ORD-51228,2023-09-12 05:00:00,UID-402,Occasional,23,Female,South,PRD-SPO-37,Dumbbells,Sports,2,40,0.3,23.56,Credit Card,1,Delivered,5.0,20,56.0,-7.56
ORD-51229,2023-08-02 02:00:00,UID-814,Premium,43,Male,South,PRD-SPO-95,Treadmill,Sports,4,500,0.25,0.0,Crypto,5,Delivered,4.6,300,1500.0,300.0
ORD-51230,2023-02-11 08:00:00,UID-781,Occasional,40,Female,East,PRD-SPO-87,Treadmill,Sports,3,500,0.1,0.0,Credit Card,10,Delivered,2.6,300,1350.0,450.0
ORD-51231,2023-06-23 11:00:00,UID-647,Standard,61,Male,East,PRD-BEA-56,Makeup Set,Beauty,2,40,0.09,8.01,Credit Card,2,Delivered,4.3,12,72.8,40.79
ORD-51232,2023-03-24 18:00:00,UID-947,Standard,42,Female,East,PRD-TEC-18,Wireless Charger,Tech Accessories,3,35,0.1,13.77,Credit Card,5,Delivered,3.8,15,94.5,35.73
ORD-51233,2023-07-10 01:00:00,UID-674,Standard,29,Male,West,PRD-TEC-79,Smart Watch,Tech Accessories,4,150,0.08,0.0,Credit Card,5,Delivered,3.8,75,552.0,252.0
ORD-51234,2023-03-20 16:00:00,UID-196,Standard,38,Female,North,PRD-HOM-54,Indoor Plant,Home & Garden,4,25,0.1,18.7,Credit Card,13,Delivered,2.8,10,90.0,31.3
ORD-51235,2023-08-01 00:00:00,UID-859,Occasional,20,Female,North,PRD-TEC-69,Bluetooth Speaker,Tech Accessories,1,60,0.0,19.5,Credit Card,13,Delivered,2.9,30,60.0,10.5
ORD-51236,2023-01-20 13:00:00,UID-448,Standard,62,Male,West,PRD-HOM-35,Indoor Plant,Home & Garden,1,25,0.11,16.04,Credit Card,7,Delivered,4.4,10,22.25,-3.79
